iter	Logloss
204	0.1146427822
205	0.1135972786
206	0.1126743031
207	0.1118067837
208	0.1112996006
209	0.1103223801
210	0.1094958878
211	0.1081759071
212	0.1073917389
213	0.1063637924
214	0.1056052399
215	0.1052084541
216	0.1044478989
217	0.1037018204
218	0.1027633286
219	0.1019064999
220	0.101179657
221	0.1005633163
222	0.09958042145
223	0.09933218002
224	0.09898057938
225	0.09833909988
226	0.0976348877
227	0.0971006012
228	0.09652297974
229	0.0956456089
230	0.09475225449
231	0.09448666573
232	0.0941028595
233	0.09326374054
234	0.09222589493
235	0.09154611588
236	0.09114478111
237	0.09054229736
238	0.08967318535
239	0.08898861885
240	0.08864688873
241	0.0882119751
242	0.08767291069
243	0.08729403496
244	0.08651958466
245	0.08611739159
246	0.08567066193
247	0.08533335686
248	0.08464178085
249	0.0842321682
250	0.08391360283
251	0.0833395195
252	0.08296573639
253	0.08228430748
254	0.08166703224
255	0.08113333702
256	0.08039195061
257	0.08001626968
258	0.07961707592
259	0.07916245937
260	0.07858792305
261	0.07842347145
262	0.07818087578
263	0.07770524502
264	0.0773313427
265	0.07697015285
266	0.0760081625
267	0.07582794666
268	0.07558076382
269	0.07492488384
270	0.07463657379
271	0.07415193558
272	0.07368371964
273	0.07357748985
274	0.07303490162
275	0.07237092018
276	0.0717640543
277	0.07112911224
278	0.07067646027
279	0.07010199547
280	0.06985164642
281	0.069427495
282	0.06901144028
283	0.06851935387
284	0.06822659969
285	0.06793484211
286	0.06747727394
287	0.06728336334
288	0.06683005333
289	0.06662787437
290	0.06627086639
291	0.06560472488
292	0.0652675724
293	0.06471287251
294	0.06432136059
295	0.06383192062
296	0.06349376202
297	0.06302369118
298	0.06262181282
299	0.06237870216
300	0.06218801498
301	0.06184268475
302	0.06155949593
303	0.06123021126
304	0.06075291634
305	0.06058405876
306	0.06042896271
307	0.06005044937
308	0.05947496414
309	0.05918455601
310	0.05887319565
311	0.0585632515
312	0.0584400177
313	0.05774501801
314	0.05740303993
315	0.05714132309
316	0.05660951614
317	0.05599981308
318	0.05558514595
319	0.05535694122
320	0.05501676559
321	0.05478227615
322	0.05464409828
323	0.05436525345
324	0.05416091919
325	0.05376868725
326	0.05341150284
327	0.05313427925
328	0.05304812431
329	0.0528853035
330	0.05270130157
331	0.05234667301
332	0.05220321178
333	0.051866045
334	0.05165867805
335	0.0511640358
336	0.05092198849
337	0.05045022011
338	0.05017516136
339	0.04974771976
340	0.04957026482
341	0.04936478615
342	0.04922323227
343	0.04876856804
344	0.04848023415
345	0.04829610825
346	0.04814590931
347	0.04801620007
348	0.04776927471
349	0.04743775368
350	0.04704705715
351	0.04685369968
352	0.04666026115
353	0.04630253792
354	0.04617487907
355	0.04584560394
356	0.04556490421
357	0.04533102989
358	0.04521543503
359	0.04500104904
360	0.04476293564
361	0.04447823524
362	0.04399596214
363	0.04376991749
364	0.04349869251
365	0.04318788528
366	0.04285108566
367	0.04265946388
368	0.04259942532
369	0.04233498096
370	0.04204868317
371	0.04169404984
372	0.04157321453
373	0.04131230831
374	0.04116185188
375	0.04104441643
376	0.04080613613
377	0.04060849667
378	0.04043936253
379	0.04025904179
380	0.04015038967
381	0.03998464108
382	0.03991407394
383	0.0397495532
384	0.03956443071
385	0.0393840313
386	0.03912999153
387	0.03887985706
388	0.03865535736
389	0.03848712444
390	0.03832878351
391	0.03822606087
392	0.0379070282
393	0.03772192955
394	0.03751410484
395	0.03729194641
396	0.03705150843
397	0.03691713095
398	0.03675664425
399	0.0365511179
400	0.03623816252
401	0.03611104012
402	0.03591358423
403	0.03567489624
404	0.035539217
405	0.03544248581
406	0.03528900862
407	0.035210495
408	0.03505464792
409	0.03493780136
410	0.03464534998
411	0.03445186138
412	0.03430707455
413	0.03417030334
414	0.03391420841
415	0.03374537468
416	0.03367436409
417	0.03347504139
418	0.03321341991
419	0.03312419415
420	0.03301395416
421	0.03286800623
422	0.03269759893
423	0.03260525703
424	0.03245367527
425	0.03230101109
426	0.03217838287
427	0.03198377609
428	0.03183942795
429	0.03164967299
430	0.03145054817
431	0.03129299879
432	0.03123195887
433	0.03108859777
434	0.03091602802
435	0.03077336788
436	0.03062891245
437	0.03052438498
438	0.03043581963
439	0.03021164894
440	0.03003186226
441	0.02992154598
442	0.02988870859
443	0.02969819069
444	0.02957564116
445	0.0294786644
446	0.02933522701
447	0.0292436552
448	0.02915302753
449	0.02899074554
450	0.02891407967
451	0.02883748055
452	0.02873221159
453	0.0287251544
454	0.02855058193
455	0.02849078178
456	0.02833422661
457	0.02814794064
458	0.02812229395
459	0.02803958893
460	0.02801084757
461	0.02790533066
462	0.02772373915
463	0.02762791634
464	0.02751496315
465	0.02742718458
466	0.02729623556
467	0.02723893166
468	0.02710353851
469	0.02698924541
470	0.02696674585
471	0.02686938763
472	0.02675486326
473	0.02670309067
474	0.02663530111
475	0.02658370733
476	0.02653907061
477	0.02648031235
478	0.02632372856
479	0.02624727488
480	0.0261141634
481	0.0260547781
482	0.02594247341
483	0.02582750082
484	0.02573889017
485	0.02567895412
486	0.02562564135
487	0.02556743622
488	0.02553125143
489	0.025356884
490	0.02524261713
491	0.02523061275
492	0.02516233444
493	0.02509570122
494	0.02499437809
495	0.02487983942
496	0.02477908611
497	0.02459909439
498	0.02454476357
499	0.0244805336
