iter	Logloss
465	0.003755620718
466	0.003755597174
467	0.003748581707
468	0.003748580515
469	0.003702133298
470	0.003702092767
471	0.003667071462
472	0.003667045236
473	0.003667067885
474	0.003667078018
475	0.00366704911
476	0.003667013049
477	0.003667046428
478	0.003667087555
479	0.003667023778
480	0.003667033315
481	0.0036670205
482	0.003666944504
483	0.003666945398
484	0.003666877747
485	0.003666911721
486	0.003666894436
487	0.003666857481
488	0.003666834235
489	0.003666903377
490	0.003666824698
491	0.003666801453
492	0.003666799068
493	0.003666781783
494	0.003666788638
495	0.003665440083
496	0.003665416837
497	0.003665287495
498	0.003665271997
499	0.003665291965
